code	name	image	n_additives	nutriscore	nova	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	omega-6-fat_100g	omega-9-fat_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
00018999	Porridge de Riz		0	a	3	1431		1.6	0.3								73	0.6			3.6	7				0.08	0.031496062992126																																										-3	-3							
00062855		https://static.openfoodfacts.org/images/products/00062855/front_en.4.400.jpg	0			472		2.1									17.8	10.9				4.7				0.103	0.0404																																																		
0011535504734	Fruit & Nut Granola	https://static.openfoodfacts.org/images/products/001/153/550/4734/front_en.7.400.jpg	0	c	3	1940		23.2	4.46								58.9	21.4			8.93	10.7				0	0	0																				0.0714		0.00321																			8	8							
0013964497144	Paleonola, Granola, Original	https://static.openfoodfacts.org/images/products/001/396/449/7144/front_en.15.400.jpg	0	d	3	2389		53.57	12.5						0	0	25	14.29			7.1	14.29				0.09144	0.036		0					0														0.071		0.00386																			15	15							
0015000070014	Oatmeal Cereal single grain	https://static.openfoodfacts.org/images/products/001/500/007/0014/front_en.5.400.jpg	0																																																																										
0015400047258	Rainbo Mallows	https://static.openfoodfacts.org/images/products/001/540/004/7258/front_en.4.400.jpg	2	e	4	21		15	12								45	18				4				2	0.78740157480315																																										21	21							
0016000121850	Reese's puffs	https://static.openfoodfacts.org/images/products/001/600/012/1850/front_en.4.400.jpg	2	b	4	502		3	0.5								22	9			1	2				0	0																																										0	0							
0016000123991	Lucky Charms Magical Unicorn		0	d		1820		4	0								88	40				8				0	0																																										13	13							
0016000141568	Lucky Charms	https://static.openfoodfacts.org/images/products/001/600/014/1568/front_en.20.400.jpg	8	c	4	1619	174	4.08	0						0	0	81.6	38.8			6.12	8.16				0	0		0.000225		6e-06			0.009	45	0.000765	0.009	45	0.00032		2.7e-06							0.15		0.0081		0.00675																	7	7							
0016000275058	Fiber One Original	https://static.openfoodfacts.org/images/products/001/600/027/5058/front_en.3.400.jpg	0	a		837	140	3.33	0	0	1.67				0	0	83.3	0			46.7	6.67				0.931	0.367																			0.367		0.333																					-3	-3							
0016000275119	Coco Puffs	https://static.openfoodfacts.org/images/products/001/600/027/5119/front_en.3.400.jpg	1	b	4																																																																0	0							
0016000275263	Cheerios	https://static.openfoodfacts.org/images/products/001/600/027/5263/front_en.17.400.jpg	1	b	4	1490	225	7.14	1.79	1.79	1.79				0	0	71.4	3.57			10.7	10.7				1.27	0.5		0.000536		1.43e-05			0.0214	0.00134	0.000121	0.0179	0.00179	0.000714		5.36e-06					0.643		0.357	0.357	0.0289	0.114	0.0134																	0	0							
0016000275270	Honey Nut Cheerios	https://static.openfoodfacts.org/images/products/001/600/027/5270/front_en.4.400.jpg	1	d	4	1640		5.36	0								78.6	32.1				7.14				0.571	0.225																																										13	13							
0016000275287	Cheerios	https://static.openfoodfacts.org/images/products/001/600/027/5287/front_en.8.400.jpg	1	a	4	357		7.14	1.79	1.79	1.79				0		71.4	3.57			10.7	10.7				1.27	0.5		0.000536		1.43e-05			0.0214	0.00134	0.000121	0.0179	0.00179	0.000714		5.36e-06							0.357	0.357	0.0289	0.114	0.0134																	-3	-3							
0016000275294	Raisin Nut Bran	https://static.openfoodfacts.org/images/products/001/600/027/5294/front_en.4.400.jpg	3	c	4	1540		6.12	1.02	2.04	2.04				0	0	81.6	28.6			12.2	8.16				1.14	0.449		0		0			0	0.000765	0.000867	0.0102	0.00102	0.000204							0.347		0.0408	0.204	0.00918	0.0653	0.00765																	10	10							
0016000275324	Mini Trix	https://static.openfoodfacts.org/images/products/001/600/027/5324/front_en.5.400.jpg	6	d	4	1570	197	4.69	0	1.56	1.56				0	0	84.4	31.2			3.12	3.12				1.27	0.5		0.000469		1.25e-05			0.0187	0.00117	0.00133	0.0156	0.00156	0.000313		4.69e-06					0.156		0.312	0.188	0.0141	0.025	0.0117																	13	13							
0016000275348	Lucky Charms	https://static.openfoodfacts.org/images/products/001/600/027/5348/front_en.34.400.jpg	4	d	4	1703	42	3.7	0	0	0				0	0	81.5	37			2	7.41				0.4318	0.17		0.00015		4e-06			0.006	0.00025	0.000425	0.005	0.000325	0.0002		1.5e-06					0.05		0.1	0.04	0.0045	0.016	0.00375																	12	12							
0016000275645	Cheerios 	https://static.openfoodfacts.org/images/products/001/600/027/5645/front_en.3.400.jpg	0																																																																										
0016000275713	Honey Nut Cheerios	https://static.openfoodfacts.org/images/products/001/600/027/5713/front_en.8.400.jpg	1	d	4	1640	225	5.36	0	1.79	1.79				0	0	78.6	32.1			7.14	7.14				1.45	0.571		0.000536		1.43e-05			0.0214	0.00134	0.00152	0.0179	0.00179	0.000714		5.36e-06					0.411		0.357	0.286	0.0161	0.0857	0.0134																	12	12							
0016000401068	honey nut Cheerios	https://static.openfoodfacts.org/images/products/001/600/040/1068/front_en.4.400.jpg	1		4																																																																								
0016000434721	Cinnamon Toast Crunch	https://static.openfoodfacts.org/images/products/001/600/043/4721/front_en.3.400.jpg	3	c	4	377		3	2								18	6			0	0.5				0	0																																										3	3							
0016000435094	cherrios 100% whole wheat grain	https://static.openfoodfacts.org/images/products/001/600/043/5094/front_en.4.400.jpg	1	a	4	418		2	0.5	0.5	0.5						20	1			3	3				0.3556	0.14																			0.18																							-2	-2							
0016000449763	Count Chocula (family size)	https://static.openfoodfacts.org/images/products/001/600/044/9763/front_en.3.400.jpg	0	d		1550	233	5.56	0	1.85	1.85				0	0	85.2	33.3			3.7	3.7				1.22	0.481		0.000556		1.48e-05			0.0222	0.00139	0.00157	0.0185	0.00185	0.00037		5.56e-06							0.37	0.222	0.0167	0.0296	0.0139	0.000148																13	13							
0016000483668	Honey Nut Cheerios (family size)	https://static.openfoodfacts.org/images/products/001/600/048/3668/front_en.6.400.jpg	1	c	4	1640	225	5.36	1.79	1.79	1.79				0	0	78.6	32.1			7.14	7.14				0	0		0.000536		1.43e-05			0.0214	89.3	0.00152	0.0179	89.3	0.000714		5.36e-06					0.411		0.357	0.286	0.0161	0.0857	0.0134																	7	7							
0016000486249	Spongebob Squarepants Fruity Splash	https://static.openfoodfacts.org/images/products/001/600/048/6249/front_en.6.400.jpg	1	c	4	1610	162	3.85	0	1.92	1.92				0	0	84.6	30.8			3.85	3.85				1.12	0.442		0.000577		1.54e-05			0.0231	0.00144	0.00163	0.0192	0.00192	0.000385		5.77e-06					0.231		0.385	0.231	0.0173	0.0615	0.0144																	10	10							
0016000487727	Cheerios	https://static.openfoodfacts.org/images/products/001/600/048/7727/front_en.6.400.jpg	1	c	4	1490	225	7.14	1.79	1.79	1.79				0	0	71.4	3.57			10.7	0				1.27	0.5		0.000536		3.57e-05			0.0214	89.3	0.000121	0.0179	89.3	0.000714		5.36e-06					0.643		0.357	0.357	0.0289	0.114	0.0134																	5	5							
0016000487932	Chocolate Chex	https://static.openfoodfacts.org/images/products/001/600/048/7932/front_en.3.400.jpg	0	d		1700	328	7.81	1.56	4.69	1.56				0	0	81.2	25			3.12	6.25				1.59	0.625		0.000469		1.25e-05			0.0187	0.00117	0.00133	0.0156	0.00156	0.000625		4.69e-06					0.188		0.312	0.125	0.0253	0.025	0.0117																	14	14							
0016000487949	Rice Chex	https://static.openfoodfacts.org/images/products/001/600/048/7949/front_en.5.400.jpg	0	d	3	1550	77.8	1.85	0	0	0				0	0	85.2	7.41			3.7	7.41				2.07	0.815		0.000556		1.48e-05			0.0222	0.00139	0.00157	0.0185	0.00185	0.000741		5.56e-06					0.185		0.37	0.148	0.0333	0.0296	0.0139																	11	11							
00180689	Sainsbury's Corn Flakes 750g	https://static.openfoodfacts.org/images/products/00180689/front_en.7.400.jpg	0			1616		0.9	0.3	0.1	0.5										3.8	7.3				1.05	0.413385826771654																																																		
0018627597612	GoLean Crunch Honey, Almond, Flax	https://static.openfoodfacts.org/images/products/001/862/759/7612/front_en.15.400.jpg	1	a	3	1660		10.3	0.862								67.2	22.4			15.5	17.2				0.276	0.109																																										-1	-1							
0018627703211	GOLEAN Original Cereal	https://static.openfoodfacts.org/images/products/001/862/770/3211/front_en.6.400.jpg	0	a	4	1297		3.45	0								69	13.8			22.4	20.69				0.21	0.0826771653543307																																										-4	-4							
0018627703396	Kashi Go Lean Crunch! Cereal Honey Almond Flax		0	c		1500		9.43	0.943								66	22.6			15.1	17				0.671	0.264																																										6	6							
0018627703488	Kashi Go Lean Toasted Berry Crisp		0	b		1480		7.84	0.98								66.7	21.6			15.7	17.6				0.623	0.245																																										0	0							
00253451	Dark chocolate & hazelnut CRISP by Sainsbury’s	https://static.openfoodfacts.org/images/products/00253451/front_en.11.400.jpg	1	c	4	1837		13.2	4.7								68.2	19.4			5.8	9				0.03	0.0118110236220472																																										8	8							
00259811	Milk and cookies granola		1	c	4	1854		14.3	3.6								64.9	16.7			7.9	9.6				0.15	0.0590551181102362																																										6	6							
0030000012000	Quaker Oats	https://static.openfoodfacts.org/images/products/003/000/001/2000/front_en.12.400.jpg	0	a	3	1255	105	6	1	1	0				0	0	54	2			4	12.5				0	0							0												0.15				0.00144																			-6	-6							
0030000012109	Quaker Original	https://static.openfoodfacts.org/images/products/003/000/001/2109/front_en.11.400.jpg	2	a	4	1490		7.14	1.79	0.5	0.5				0		67.9	0			3	14.3				0.1905	0.075		0.000225					0	0.00015											0.105		0.1	0.1	0.0072	0.032																		-3	-3							
0030000061411	Crunch Berries	https://static.openfoodfacts.org/images/products/003/000/006/1411/front_en.11.400.jpg	7	d	4	1610		5.77	1.92	1.92						0	84.6	42.3			3.85	3.85				1.86	0.731																			0.192																							18	18							
0030000062111	Peanut Butter Crunch	https://static.openfoodfacts.org/images/products/003/000/006/2111/front_en.6.400.jpg	2	e	4	1700	389	9.26	3.7	1.85	1.85				0	0	77.8	33.3			3.7	7.41				1.88	0.741		0					0	0.00139	0.00157	0.0185	0.00185	0.00148									0		0.0167		0.0139																	20	20							
0030000063019	Cap'n Crunch	https://static.openfoodfacts.org/images/products/003/000/006/3019/front_en.6.400.jpg	3	e	4	1700	233	5.56	3.7	0	0				0	0	85.2	44.4			3.7	3.7				2.07	0.815		0					0	0.00139	0.00157	0.0185	0.00185	0.00148									0		0.0167		0.0139																	23	23							
0030000064030	Oatmeal Squares		4	a	4	1569		4.5	0.9								78	16			8.9	10.7				0.309999999999999	0.122047244094488																																										-2	-2							
0030000065075	Peanut Butter Crunch		0	d		1699		9.26	3.7	0.5	0.5				0	0	77.8	33.3			1	7.41				1	0.393700787401575																																										18	18							
0030000065310		https://static.openfoodfacts.org/images/products/003/000/006/5310/front_en.3.400.jpg	3	e	4	1700	233	5.56	3.7	0	0				0	0	85.2	44.4			3.7	3.7				1.88	0.741		0					0	0.00139	0.00157	0.0185	0.00185	0.00148									0		0.0167		0.0139																	22	22							
0030000067208	Natural Granola	https://static.openfoodfacts.org/images/products/003/000/006/7208/front_en.3.400.jpg	2	a	4	185		4.41	0.441								33.5	11.5			4.41	4.41				0.0672	0.0265																			0.229																							-4	-4							
0030000315521	Summer Berry Oatmeal	https://static.openfoodfacts.org/images/products/003/000/031/5521/front_en.3.400.jpg	1	b	4																																																																0	0							
0030000560624	Instant oatmeal blueberries & cream	https://static.openfoodfacts.org/images/products/003/000/056/0624/front_en.3.400.jpg	0	d		1550		5.71	1.43	2.86	1.43				0	0	74.3	31.4			5.71	8.57				1.23	0.486		0.000857					0	57.1	0.000971	0.0114	57.1	0.000229							0.271		0.286	0.229	0.0103	0.0686																		12	12							
00319225	Maple Syrup Flavour Porridge		0	b	4	1527		4	0.7								66.1	22.6			6.4	13				0.23	0.0905511811023622																																										0	0							
0032000016170	Special K original	https://static.openfoodfacts.org/images/products/003/200/001/6170/front_en.8.400.jpg	0	d	4	1620		1.61	0	0	0				0		74.2	12.9			0	19.4				1.8	0.71		0.000726			0.0226		0.0677	0.00169	0.00192	0.0226	0.00645	0.00129		1.94e-05					0.0645		0		0.0261						2.26e-05													13	13							
0032000397187	Froot Loops	https://static.openfoodfacts.org/images/products/003/200/039/7187/front_en.8.400.jpg	5	d	4	1590		3.45	1.72	0	0				0		89.7	41.4			10.3	3.45				1.18	0.466		0.000517		1.38e-05			0.0517	0.00129	0.00147	0.0172	0.00172	0.000345		5.17e-06					0.121		0		0.0155		0.00517																	14	14							
00322850	Golden Syrup flavored porridge		0	a	4	1577		4.9	0.8								70.5	21.2			7.29	9.2				0.0299999999999999	0.0118110236220472																																										-2	-2							
00365925	Joe's O's	https://static.openfoodfacts.org/images/products/00365925/front_en.10.400.jpg	1	d	4	5340	225	25.5	0						0	0	255	12.8			10.7	38.3				1.45	0.571		0.000536		1.43e-05			0.0214	0.00134	0.00152	0.0179	0.00179	0.000714		5.36e-06							0.357	0.357	0.0289	0.143	0.0134																	13	13							
0036800420649	Triple Berry Granola	https://static.openfoodfacts.org/images/products/003/680/042/0649/front_en.4.400.jpg	0	a	3	460		3.5	0.75	5.77	4.81				0	0	7	7			7.7	3				0	0		0					0														0.038		0.00277																			-4	-4							
0038000001277	Corn Flakes	https://static.openfoodfacts.org/images/products/003/800/000/1277/front_en.3.400.jpg	0	c	3	1494		0	0								85.71429	10.714286				7.1428576				0.7257142458	0.28571427																																										5	5							
0038000016110	Special K - Original		0	d	4	1620		1.61	0								74.2	12.9			0	19.4				1.72	0.677		0.000484		1.29e-05			0.0677	113	0.00192	0.0226	323	0.00129		1.94e-05							0		0.0261																			13	13							
0038000016219	Special K Original	https://static.openfoodfacts.org/images/products/003/800/001/6219/front_en.3.400.jpg	0																																																																										
0038000045301	Cracklin' Oat Bran	https://static.openfoodfacts.org/images/products/003/800/004/5301/front_en.13.400.jpg	1	d	4	1710		14.3	6.12	5.1	3.06				0	0	69.4	28.6			12.2	8.16				0.7	0.276		0.000245		8.16e-06			0.0306	0.000765	0.000867	0.0102	0.00102	0.000204		3.06e-06		0.000408			0.408		0.0408	0.204	0.00367	0.122	0.00306																	15	15							
0038000094569	cocoa krispies		0	e	4	1046		1.5	1.5								25	25				3				2.5	0.984251968503937																																										19	19							
0038000143632	K Chocolatey Delight		0	d		405		7.14	5.95								81	31			7.14	7.14				1.51	0.595				0.005															0.286				0.0269																			13	13							
0038000179969	Chocolate Frosted flakes	https://static.openfoodfacts.org/images/products/003/800/017/9969/front_en.4.400.jpg	0	e	4	1590		3.45	1.72								86.2	34.5			0	6.9				140	55.2	0	0.000517		1.38e-05			0.0207	86.2	0.00147	0.0172	86.2	0.000345		5.17e-06							0		0.0155																			22	22							
0038000219344	Rice krispies	https://static.openfoodfacts.org/images/products/003/800/021/9344/front_en.8.400.jpg	0	d	3	1670	0	0	0						0	0	88	12			0	8				1.42	0.56		0.0009		1.6e-05	0.012		0.036	0.0009	0.00102	0.012	0.0012	0.00056		3.6e-06							0		0.0252																			12	12							
0038000219634	Frosted Flakes	https://static.openfoodfacts.org/images/products/003/800/021/9634/front_en.8.400.jpg	0	d	4	1600	0	0	0						0	0	88.2	35.3			2.94	5.88				1.2	0.471		0.000441		1.18e-05			0.0176	0.0011	0.00125	0.0147	0.00147	0.000294		4.41e-06							0		0.0132																			13	13							
0038000219931	Frosted Mini Weals original	https://static.openfoodfacts.org/images/products/003/800/021/9931/front_en.8.400.jpg	1	a	3	544		0.5	0								31	8			4	3				0	0																																										-3	-3							
0038000391095	Corn pops		0																																																																										
0038000391200	Froot Loops	https://static.openfoodfacts.org/images/products/003/800/039/1200/front_en.6.400.jpg	3	d	4	1590	145	3.45	1.72	0	0				0	0	89.7	41.4			10.3	3.45				1.18	0.466		0.000517		1.38e-05			0.0517	0.00129	0.00147	0.0172	0.00172	0.000345		5.17e-06							0		0.0155		0.00517																	14	14							
0038000391224	Froot Loops	https://static.openfoodfacts.org/images/products/003/800/039/1224/front_en.5.400.jpg	0	d		1590	145	3.45	1.72	0	0				0	0	86.2	34.5			10.3	34.5				1.31	0.517		0.000517		1.38e-05			0.0517	0.00129	0.00147	0.0172	0.00172	0.000345		5.17e-06					0.138		0		0.0155		0.00517																	12	12							
0038000576089	FROSTED FLAKES	https://static.openfoodfacts.org/images/products/003/800/057/6089/front_en.9.400.jpg	0	d		1590	0	0	0	0	0				0	0	89.7	34.5			3.45	3.45				1.31	0.517		0.000517					0.0207					0.000345							0.121		0		0.0155																			13	13							
0038000596582	Frosted Flakes	https://static.openfoodfacts.org/images/products/003/800/059/6582/front_en.6.400.jpg	0	c	3	1590	0	0	0	0	0				0	0	89.7	34.5			3.45	3.45				0.52	0.204724409448819		0.00015		4e-06			0.006	0.000375	0.000425	0.005	0.0005	0.0001		1.5e-06					0.035		0		0.0045																			10	10							
0038000599217	Special K Red Berries	https://static.openfoodfacts.org/images/products/003/800/059/9217/front_en.3.400.jpg	0		3																																																																								
0038000599231	Special K Red Berries	https://static.openfoodfacts.org/images/products/003/800/059/9231/front_en.5.400.jpg	0	d	3	1480	0	0	0	0	0				0	0	87.1	29			9.68	6.45				1.56	0.613		0.000484		1.29e-05			0.0677	0.00169	0.00192	0.0226	0.00226	0.000452		6.77e-06					0.226		0		0.0261																			11	11							
0038000768620	Cocoa Krispies	https://static.openfoodfacts.org/images/products/003/800/076/8620/front_en.17.400.jpg	0	d		1619		3	2								87	39				3				0	0																																										13	13							
0038000787270	Special K Protein	https://static.openfoodfacts.org/images/products/003/800/078/7270/front_en.12.400.jpg	2	c	4	1570	131	3.12	0	0	1.56				0	0	59.4	21.9			9.38	31.2				1.51	0.594		0.000469		1.25e-05			0	0.00164	0.00186	0.0219	0.00219	0.000437		6.56e-06					0.391		0.0625	0.312	0.0253																			9	9							
0038000862304	Céréales Froot Loops Marshmallow		9	d	4	1586		3.4	0								89.7	48.3				3.4				1	0.393700787401575																																										18	18							
0038000870101	Raisin Bran Crunch	https://static.openfoodfacts.org/images/products/003/800/087/0101/front_en.4.400.jpg	1		4	1500		1.89									84.9	35.8			7.55	7.55				0.958	0.377																																																		
0038000916106	Frosted Flakes	https://static.openfoodfacts.org/images/products/003/800/091/6106/front_en.4.400.jpg	0	d	3	1590		0	0								89.7	34.5			3.45	3.45				1.31	0.517	0																																									13	13							
0038100212290	Corn Flakes	https://static.openfoodfacts.org/images/products/003/810/021/2290/front_en.8.400.jpg	0	c	3	1460	0	0	0						0	0	82.6	8.7			4.35	8.7				1.88	0.739		0.000522		1.39e-05			0.0209	87	0.00148	0.0174	87	0.000348		5.22e-06							0		0.0274																			9	9							
0038527591053	Oatmeal Square		1	b	4	1519		4.66	1	1	1				0	0	69.26	16.65			5	11				0.83	0.326771653543307																			0.2																							0	0							
0039978323767	Flocons d’avoine à cuisson rapide		0		3																																																																								
0039978326621	Bob's Red Mill Organic Whole Grain Natural Granola		1	a	3	920		3.5	0.5								41	14			4	5				0	0																																										-2	-2							
0041169505036	Granola sans gluten Muesli fruits secs et sarrasin		0	d	3	1950		25.6	3.53								49.3	24.7				13.4				0.0016	0.00062992125984252																																										13	13							
0041415159051	Organic cereal cinnamon squares	https://static.openfoodfacts.org/images/products/004/141/515/9051/front_en.3.400.jpg	0																																																																										
0041498310424	Cranberry Streusel Granola	https://static.openfoodfacts.org/images/products/004/149/831/0424/front_en.4.400.jpg	2	a	4	1130		9	1	5	2				0		45	18			4	5				0.1778	0.07	0	0					0														0.02		0.00144																			-1	-1							
0042400024170	Sweetened Corn & Oat Cereal, Berry Colossal Crunch		6	e	4	1660		5	0	0	0				0	0	83.3	43.3			3.33	3.33				1610	633		0.00132		2.37e-05			0.0176	0.04	0.00286	0.0303	0.179	0.000701		1.67e-05					0.117		0		0.0317		0.0187																	20	20							
0042400036173	Honey Buzzers		0	d	4	1590		1.72	0								86.2	37.9			3.45	3.45				1.93	0.759		0.00137		2.46e-05			0.0182	161	0.00296	0.0313	185	0.000726		1.48e-05					0.121		0	0.103	0.0328	0.0441	0.0194																	17	17							
0042400075080	Apple Zings		1	d	4	1860		3.45	0								96.6	51.7			3.45	3.45				1.31	0.517		0.00137		2.46e-05			0.0182	161	0.00296		185	0.000726		1.46e-05					0.517		0.383	0.103	0.0328	0.0441	0.0194																	17	17							
0042400097730	Corn Bursts		1	e	4	1590		0	0								90	48.3			0	3.33				1.7	0.67																			0.0667																							21	21							
0042400108030	Coco Roos, Sweetened Corn Puff Cereal With Real Cocoa	https://static.openfoodfacts.org/images/products/004/240/010/8030/front_en.4.400.jpg	3	e	4	1674		5	3.33	0	0				0	0	86.67	46.67			3.3	3.33				932.18	367		0.0005001		3.325e-06			0.02	0.012	0.014167	0.016667	0.001667	3e-05		5e-06					0.2		0.333		0.03		0.0125																	24	24							
0042400124962	Apple Zings		3	d	4	1650	127	3.03	0	0	0				0	0	87.9	45.5			3.03	3.03				1.15	0.455																																										16	16							
0042400148647	Tootie Fruities	https://static.openfoodfacts.org/images/products/004/240/014/8647/front_en.3.400.jpg	5	d	4	1700	131	3.12	0						0	0	87.5	46.9			3.12	6.25				1.19	0.469		0.000469		1.25e-05			0.0187	78.1	0.00133	0.0156	78.1	0.000625		4.69e-06							0.312	0.0625	0.0281	0.025	0.0117																	17	17							
0042400151890	Cocoa Dyno-Bites	https://static.openfoodfacts.org/images/products/004/240/015/1890/front_en.4.400.jpg	1	d	4	406		3.12	0						0	0	87.5	43.8			0	3.12				1.43	0.562								125				5e-05				0.00125			0.156				0.0112		0.00281																	16	16							
0055577102589	Gruau Instantané Cassonade et Cannelle		1	c	4	1481		4.83	0.96								74.19	19.35				9.67				0.451	0.17755905511811																																										4	4							
0055577105313	Harvest Crunch Granola Cereal Original	https://static.openfoodfacts.org/images/products/005/557/710/5313/front_en.3.400.jpg	0	d	4	1950		17.7	13.3								68	22			4	11.1				0.8	0.31496062992126																					0.02		0.00144																			18	18							
0055577105450	Croque Nature Chocolat Noir, Canneberges et Amandes		1		4																																																																								
0055577105665	Squares à l'Avoine	https://static.openfoodfacts.org/images/products/005/557/710/5665/front.3.400.jpg	2	c	4	1670		4.44	0.889						0		77.8	15.6			8.89	11.1				0.96	0.378																																										6	6							
0055712100142	Weetabix -  Céréales à grains entiers		0	c	3	1550		2.86	0							0	82.9	5.71			11.4	11.4				943	371	0																		0.429																							10	10							
0058449162063	Love Crunch Dark Chocolate & Peanut Butter	https://static.openfoodfacts.org/images/products/005/844/916/2063/front_en.4.400.jpg	1	c	4	2050		16.4	1.82						0	0	60	21.8			10	12.7				0.255	0.1		0					0														0.0655		0.00595																			7	7							
0058449185055	Cheetah Chomps biologique		0	c	4	1670		1.67	0								86.7	26.7			3.33	6.67				0.974	0.383																																										10	10							
0058449602293	Multigrain flocons de son d’avoine		0	b	3	1530		3.33	0						0	0	80	13.3			16.7	10				0.931	0.367	0	0					0														0.0667		0.009																			0	0							
0058449771715	Whole Os		0	c		1674		5	0.9								83	13				6.7				0.96	0.377952755905512																																										6	6							
0058449771807	Organic Love Crunch Premium Organic Granola Dark Chocolate & Red Berries	https://static.openfoodfacts.org/images/products/005/844/977/1807/front_en.4.400.jpg	1	c	4	1950	767	20	3.33	5	10				0	0	66.7	20			6.67	6.67				0.466	0.183																																										9	9							
0058449772019	Organic Granola - Dark Chocolate Macaroon		0	d		2050		21.8	9.09								65.5	23.6			7.27	7.27				0.439	0.173							0.00655														0.0364		0.00491																			16	16							
0058449860075	Leapin' Lemurs	https://static.openfoodfacts.org/images/products/005/844/986/0075/front_en.3.400.jpg	1	c	3	1674		5	0						0	0	83.33	26.67			2	6.67				0.15	0.0590551181102362		0					0														0		0.00036																			3	3							
0058449870241	Envirokidz Choco Chimps	https://static.openfoodfacts.org/images/products/005/844/987/0241/front_en.11.400.jpg	0	c	4	1530		3.33	1						0	0	86.7	30			6.67	6.67				0.762	0.3	0	0					0														0		0.0036																			8	8							
0058449890096	Peanut butter granola	https://static.openfoodfacts.org/images/products/005/844/989/0096/front_en.4.400.jpg	1	b	3	1975		20	2.7						0	0	63.6	16.4			7.3	12.7				0.13	0.0511811023622047		0					0												0.291		0.036		0.00327																			0	0							
0059749933704	Granola miel et amandes		0	a	4	1670		5.45	1.82								78.2	16.4			9.09	9.09				0.254	0.1																																										-1	-1							
0060383132767	Riz croustillant		0	b	3	1527		0	0								82	7				7				0.4	0.15748031496063																																										2	2							
0064100001466	Céréales All Bran (original)		0	c	3	1160		4.17	1.11						0	0	72.2	19.4			33.3	13.9				1.34	0.528		0					0	167	0.000472	0.0139	27.8		0.000111								0.111	0.833	0.0175	0.556	0.0104																	8	8							
0064100001596	Céréales Müslix (raisins Secs & Amandes)		1	c	4	1550		5.56	0.556						0	0	75.9	25.9			7.41	9.26				0.564	0.222		0.000222			0.00222		0	18.5		0.0037									0.315		0.037	0.185	0.00333	0.0741	0.00278		0.00037		7.78e-06													6	6							
0064100106215	Special K Originales		0	d	3	1569		1.52	0.3								75	12.5				9				1.524	0.6																																										12	12							
0064100108301	Frosted Flakes	https://static.openfoodfacts.org/images/products/006/410/010/8301/front.3.400.jpg	1		4			0	0								89.3	35.7			0	7.14				0.464	0.183																																																		
0064100111257	All-Bran Multi-grain Crunch avec un soupçon de saveur naturelle d'érable		1	c	4	1480		4.41	1.18								82.4	23.5			17.6	8.82				0.441	0.174																																										6	6							
0064100113657	Kellogg's Special K Nourish Coconut, Cranberries	https://static.openfoodfacts.org/images/products/006/410/011/3657/front_en.4.400.jpg	2	d	4	1674		7.27	3.6								78.18	20				9.09				0.31	0.122047244094488																																										12	12							
0064100120280	corn pops!		2	b	4	502		0	0								29	10			3	1				0.15	0.0590551181102362	0																																									0	0							
0064100176164		https://static.openfoodfacts.org/images/products/006/410/017/6164/front_en.9.400.jpg	0	b		1590		5.17	0.69						0	0	77.6	22.4			8.62	8.62				0.526	0.207		0			0.00207		0	17.2		0.00345											0.0345	0.172	0.0031	0.103	0.00259		0.000517		7.24e-06													0	0							
0064100589940	Céréales rice krispies		0	d		1640		0	0							0	89.3	10.7			0	7.14				1.72	0.679				2.86e-05				161		0.00571	35.7		0.000114			0.00214							0.0161				0.00107															13	13							
0064100590007	Céréales Mini-wheats originale		3	a	3	1469		1.85	0						0	0	83.33	20.37			6	9.25				0	0																			0.2																							-2	-2							
0064100595729	Froot Loops		0	d		1703		3.7	1.85								88.8	37.03				3.7				0.37	0.145669291338583																																										15	15							
0064100780125	rice krispkies		0	d	4	1570		0	0								90.6	31.2			0	6.25				0.992	0.391																			0.0625																							15	15							
0064100788480	Mini-Wheats centres Saveur Framboise		8	a	4	1450		1.82	0.545								81.8	18.2			10.9	9.09				0.0182	0.00716																																										-2	-2							
0065633132863	cheerios chocolat		3		4	1590		6.9	1.38								79.3	31			6.9	10.3																																																							
0065633132948	Cheerios	https://static.openfoodfacts.org/images/products/006/563/313/2948/front_en.3.400.jpg	0	d	1	1590		5.17	1.03								79.3	31			6.9	6.9				1.4	0.552	0																																									12	12							
